"co_ano","co_mes","produtos","pais_origem","co_via","kg_liquido","vlr"
2009,1,"OutrosProd","Ucrania","04","106","17423"
2009,1,"Petroleo","Outros","01","885407282","319406838"
2009,1,"Petroleo","Outros","04","19305","143519"
2009,1,"Petroleo","Outros","07","495138","873311"
2009,1,"Petroleo","Outros","10","4","720"
2009,2,"Fertilizantes","Outros","01","141457480","136471320"
2009,2,"Fertilizantes","Outros","04","306501","6684157"
2009,2,"Fertilizantes","Outros","05","5","109"
2009,2,"Fertilizantes","Outros","07","3584577","10086291"
2009,2,"Fertilizantes","Russia","01","68379270","18935620"
2009,2,"Fertilizantes","Russia","04","0","163"
2009,2,"Fertilizantes","Ucrania","01","315000","287322"
2009,2,"OutrosProd","Outros","01","4616726250","5125935147"
2009,2,"OutrosProd","Outros","02","3983680","2788576"
2009,2,"OutrosProd","Outros","04","11986900","1705056173"
2009,2,"OutrosProd","Outros","05","1164","270265"
2009,2,"OutrosProd","Outros","06","21794673","8613862"
2009,2,"OutrosProd","Outros","07","404815451","465791628"
2009,2,"OutrosProd","Outros","08","1","140688743"
2009,2,"OutrosProd","Outros","09","496696","56510646"
2009,2,"OutrosProd","Outros","10","782362","1705574"
2009,2,"OutrosProd","Outros","11","0","837"
2009,2,"OutrosProd","Russia","01","19200571","22250547"
2009,2,"OutrosProd","Russia","04","218","606121"
2009,2,"OutrosProd","Ucrania","01","21504027","21829773"
2009,2,"OutrosProd","Ucrania","04","648","110164"
2009,2,"Petroleo","Outros","01","581865621","229242071"
2009,2,"Petroleo","Outros","04","9502","127670"
2009,2,"Petroleo","Outros","07","1250538","1660455"
2009,3,"Fertilizantes","Outros","01","185682155","128635284"
2009,3,"Fertilizantes","Outros","04","331212","7663020"
2009,3,"Fertilizantes","Outros","07","3860099","13303842"
2009,3,"Fertilizantes","Outros","09","93","633"
2009,3,"Fertilizantes","Outros","10","1","2453"
2009,3,"Fertilizantes","Russia","01","64036060","16325076"
2009,3,"Fertilizantes","Ucrania","01","19674259","3529371"
2009,3,"OutrosProd","Outros","01","5359150061","6250618135"
2009,3,"OutrosProd","Outros","02","4797080","3214859"
2009,3,"OutrosProd","Outros","04","16287455","2282710447"
2009,3,"OutrosProd","Outros","05","16192","382152"
2009,3,"OutrosProd","Outros","06","27560016","11055759"
2009,3,"OutrosProd","Outros","07","512118410","589671632"
2009,3,"OutrosProd","Outros","08","915031886","408811696"
2009,3,"OutrosProd","Outros","09","1460610","62305293"
2009,3,"OutrosProd","Outros","10","719868","1018060"
2009,3,"OutrosProd","Outros","11","51","11564"
2009,3,"OutrosProd","Russia","01","10127400","11028280"
2009,3,"OutrosProd","Russia","04","581","2487314"
2009,3,"OutrosProd","Ucrania","01","477846","878070"
2009,3,"OutrosProd","Ucrania","04","6500","1253862"
2009,3,"Petroleo","Outros","01","1253303358","393923041"
2009,3,"Petroleo","Outros","04","19860","248620"
2009,3,"Petroleo","Outros","07","1487436","2151913"
2009,4,"Fertilizantes","Outros","01","367354525","204477809"
2009,4,"Fertilizantes","Outros","04","309454","7170656"
2009,4,"Fertilizantes","Outros","05","204","1313"
2009,4,"Fertilizantes","Outros","07","3562775","11104487"
2009,4,"Fertilizantes","Outros","09","24000","34560"
2009,4,"Fertilizantes","Russia","01","24488740","7051657"
2009,4,"Fertilizantes","Ucrania","01","2400000","936194"
2009,4,"Fertilizantes","Ucrania","04","0","354"
2009,4,"OutrosProd","Outros","01","4754325148","5536598812"
2009,4,"OutrosProd","Outros","04","15135088","1890147513"
2009,4,"OutrosProd","Outros","05","2585","430172"
2009,4,"OutrosProd","Outros","06","24566968","9380212"
2009,4,"OutrosProd","Outros","07","431908399","527518589"
2009,4,"OutrosProd","Outros","08","0","134869859"
2009,4,"OutrosProd","Outros","09","20992433","127342335"
2009,4,"OutrosProd","Outros","10","745752","1989426"
2009,4,"OutrosProd","Outros","11","0","120"
2009,4,"OutrosProd","Russia","01","77152587","26187969"
2009,4,"OutrosProd","Russia","04","8989","3684501"
2009,4,"OutrosProd","Russia","05","15","14700"
2009,4,"OutrosProd","Ucrania","01","13971934","9558341"
2009,4,"OutrosProd","Ucrania","04","5081","952506"
2009,4,"Petroleo","Outros","01","742643870","248473275"
2009,4,"Petroleo","Outros","04","14921","157702"
2009,4,"Petroleo","Outros","07","1227833","1416141"
2009,4,"Petroleo","Outros","09","300","4664"
2009,4,"Petroleo","Russia","01","32946730","13999365"
2009,5,"Fertilizantes","Outros","01","800553250","363019878"
2009,5,"Fertilizantes","Outros","04","214668","6342082"
2009,5,"Fertilizantes","Outros","07","4590819","12309054"
2009,5,"Fertilizantes","Russia","01","141538937","47649086"
2009,5,"Fertilizantes","Ucrania","01","5500000","671544"
2009,5,"OutrosProd","Outros","01","5165216115","5647742270"
2009,5,"OutrosProd","Outros","04","15616242","2044164005"
2009,5,"OutrosProd","Outros","05","2333","372473"
2009,5,"OutrosProd","Outros","06","21607479","7619169"
2009,5,"OutrosProd","Outros","07","477920942","526490484"
2009,5,"OutrosProd","Outros","08","952023848","374218212"
2009,5,"OutrosProd","Outros","09","250822","30782500"
2009,5,"OutrosProd","Outros","10","445852","2334290"
2009,5,"OutrosProd","Outros","11","28","511"
2009,5,"OutrosProd","Russia","01","9034007","6111903"
2009,5,"OutrosProd","Russia","04","745","2750626"
2009,5,"OutrosProd","Ucrania","01","20842398","14708447"
2009,5,"OutrosProd","Ucrania","04","622","116810"
2009,5,"Petroleo","Outros","01","1156242360","410556176"
2009,5,"Petroleo","Outros","04","14077","162230"
2009,5,"Petroleo","Outros","07","1751822","2469321"
2009,6,"Fertilizantes","Outros","01","826563609","412931066"
2009,6,"Fertilizantes","Outros","04","287813","9104770"
2009,6,"Fertilizantes","Outros","05","1","74"
2009,6,"Fertilizantes","Outros","07","4761296","14716434"
2009,6,"Fertilizantes","Outros","09","24000","35100"
2009,6,"Fertilizantes","Russia","01","247849564","75779074"
2009,6,"OutrosProd","Outros","01","5236717958","5952829971"
2009,6,"OutrosProd","Outros","02","4168100","2709265"
2009,6,"OutrosProd","Outros","04","17851578","2198454428"
2009,6,"OutrosProd","Outros","05","2350","314672"
2009,6,"OutrosProd","Outros","06","23898997","8532693"
2009,6,"OutrosProd","Outros","07","546833780","594684954"
2009,6,"OutrosProd","Outros","08","637890712","286916993"
2009,6,"OutrosProd","Outros","09","480455","60859355"
2009,6,"OutrosProd","Outros","10","602309","1355448"
2009,6,"OutrosProd","Outros","11","1","1695"
2009,6,"OutrosProd","Russia","01","89286740","27659829"
2009,6,"OutrosProd","Russia","04","3164","2520996"
2009,6,"OutrosProd","Russia","05","24","13780"
2009,6,"OutrosProd","Ucrania","01","19482242","9178185"
2009,6,"OutrosProd","Ucrania","04","33","3413"
2009,6,"Petroleo","Outros","01","824675760","348298329"
2009,6,"Petroleo","Outros","04","30835","293688"
2009,6,"Petroleo","Outros","07","1453201","2008864"
2009,7,"Fertilizantes","Outros","01","1025172909","477566453"
2009,7,"Fertilizantes","Outros","04","403250","11616230"
2009,7,"Fertilizantes","Outros","07","4484233","13140640"
2009,7,"Fertilizantes","Outros","09","48033","190869"
2009,7,"Fertilizantes","Russia","01","282899339","114480589"
2009,7,"Fertilizantes","Ucrania","01","52915889","9449075"
2009,7,"OutrosProd","Outros","01","5696328619","6773856857"
2009,7,"OutrosProd","Outros","02","8006678","3538341"
2009,7,"OutrosProd","Outros","04","19703719","2449207608"
2009,7,"OutrosProd","Outros","05","2250","541740"
2009,7,"OutrosProd","Outros","06","25021761","10964467"
2009,7,"OutrosProd","Outros","07","544423013","620327870"
2009,7,"OutrosProd","Outros","08","627581934","290950244"
2009,7,"OutrosProd","Outros","09","2467668","64142040"
2009,7,"OutrosProd","Outros","10","172980","2529433"
2009,7,"OutrosProd","Outros","11","92","2429"
2009,7,"OutrosProd","Russia","01","17588952","14960386"
2009,7,"OutrosProd","Russia","04","1022","2261130"
2009,7,"OutrosProd","Russia","05","18","18100"
2009,7,"OutrosProd","Ucrania","01","37461770","2393196"
2009,7,"OutrosProd","Ucrania","04","2284","142627"
2009,7,"Petroleo","Outros","01","1172487499","515605568"
2009,7,"Petroleo","Outros","04","28379","211107"
2009,7,"Petroleo","Outros","07","1605994","2618203"
2009,8,"Fertilizantes","Outros","01","945337164","431673669"
2009,8,"Fertilizantes","Outros","04","406530","8243405"
2009,8,"Fertilizantes","Outros","07","5118377","14427034"
2009,8,"Fertilizantes","Outros","09","48000","66960"
2009,8,"Fertilizantes","Outros","10","318","1175"
2009,8,"Fertilizantes","Russia","01","325450880","142543596"
2009,8,"Fertilizantes","Ucrania","01","2050000","1055421"
2009,8,"OutrosProd","Outros","01","4987767334","6364861165"
2009,8,"OutrosProd","Outros","02","3578210","1432524"
2009,8,"OutrosProd","Outros","04","20305226","2414304985"
2009,8,"OutrosProd","Outros","05","3262","470902"
2009,8,"OutrosProd","Outros","06","22213213","9221877"
2009,8,"OutrosProd","Outros","07","539519508","620836273"
2009,8,"OutrosProd","Outros","08","579062105","278754539"
2009,8,"OutrosProd","Outros","09","678949","29610684"
2009,8,"OutrosProd","Outros","10","337397","8475262"
2009,8,"OutrosProd","Outros","11","88","15814"
2009,8,"OutrosProd","Russia","01","70977955","16970591"
2009,8,"OutrosProd","Russia","04","2873","1838127"
2009,8,"OutrosProd","Russia","05","11","11800"
2009,8,"OutrosProd","Ucrania","01","7184720","3335022"
2009,8,"OutrosProd","Ucrania","04","509","49966"
2009,8,"Petroleo","Outros","01","1320661332","546374163"
2009,8,"Petroleo","Outros","04","58872","336155"
2009,8,"Petroleo","Outros","07","1784714","2340384"
2009,8,"Petroleo","Russia","01","63148123","36796747"
2009,8,"Petroleo","Russia","04","9","248"
2009,9,"Fertilizantes","Outros","01","1235507642","575956312"
2009,9,"Fertilizantes","Outros","04","467406","11792802"
2009,9,"Fertilizantes","Outros","05","0","3"
2009,9,"Fertilizantes","Outros","06","49940","28636"
2009,9,"Fertilizantes","Outros","07","5497949","14826515"
2009,9,"Fertilizantes","Outros","09","35700","46206"
2009,9,"Fertilizantes","Outros","10","145","733"
2009,9,"Fertilizantes","Russia","01","357424409","114651283"
2009,9,"Fertilizantes","Ucrania","01","36398550","9498979"
2009,9,"OutrosProd","Outros","01","6553972539","7692380178"
2009,9,"OutrosProd","Outros","02","4000","3500"
2009,9,"OutrosProd","Outros","04","22743088","2595940721"
2009,9,"OutrosProd","Outros","05","2546","497464"
2009,9,"OutrosProd","Outros","06","32120520","12648067"
2009,9,"OutrosProd","Outros","07","569833351","698364672"
2009,9,"OutrosProd","Outros","08","524634557","261636257"
2009,9,"OutrosProd","Outros","09","521222","89097084"
2009,9,"OutrosProd","Outros","10","462968","7435673"
2009,9,"OutrosProd","Outros","11","90","29575"
2009,9,"OutrosProd","Russia","01","88176680","16159404"
2009,9,"OutrosProd","Russia","04","1996","3920341"
2009,9,"OutrosProd","Ucrania","01","3072676","2204451"
2009,9,"OutrosProd","Ucrania","04","7896","71848"
2009,9,"Petroleo","Outros","01","1135454822","586536947"
2009,9,"Petroleo","Outros","04","28423","289886"
2009,9,"Petroleo","Outros","05","22","366"
2009,9,"Petroleo","Outros","07","3313677","4021317"
2009,10,"Fertilizantes","Outros","01","1138641778","444970806"
2009,10,"Fertilizantes","Outros","04","410213","9917013"
2009,10,"Fertilizantes","Outros","05","7","160"
2009,10,"Fertilizantes","Outros","07","5973616","16565860"
2009,10,"Fertilizantes","Outros","10","39","259"
2009,10,"Fertilizantes","Russia","01","644907447","215300498"
2009,10,"Fertilizantes","Russia","04","0","21250"
2009,10,"OutrosProd","Outros","01","5899999159","7667394229"
2009,10,"OutrosProd","Outros","02","5506780","2678380"
2009,10,"OutrosProd","Outros","04","25343422","2818827870"
2009,10,"OutrosProd","Outros","05","3023","503163"
2009,10,"OutrosProd","Outros","06","27708496","10954644"
2009,10,"OutrosProd","Outros","07","573246309","704603868"
2009,10,"OutrosProd","Outros","08","474181498","248577701"
2009,10,"OutrosProd","Outros","09","7069595","76004227"
2009,10,"OutrosProd","Outros","10","409449","6519169"
2009,10,"OutrosProd","Russia","01","50030775","19614945"
2009,10,"OutrosProd","Russia","04","1331","262305"
2009,10,"OutrosProd","Ucrania","01","6165201","3681847"
2009,10,"OutrosProd","Ucrania","04","4423","64635"
2009,10,"Petroleo","Outros","01","1368065018","660088983"
2009,10,"Petroleo","Outros","04","36321","372605"
2009,10,"Petroleo","Outros","07","2507069","3134407"
2009,11,"Fertilizantes","Outros","01","822505297","336898713"
2009,11,"Fertilizantes","Outros","04","542842","10781150"
2009,11,"Fertilizantes","Outros","07","5905543","14830941"
2009,11,"Fertilizantes","Outros","09","57900","80802"
2009,11,"Fertilizantes","Outros","10","47","577"
2009,11,"Fertilizantes","Russia","01","357351503","92758144"
2009,11,"Fertilizantes","Ucrania","01","79477935","18284014"
2009,11,"Fertilizantes","Ucrania","04","1","53"
2009,11,"OutrosProd","Outros","01","5440303137","7417293692"
2009,11,"OutrosProd","Outros","04","24357869","2658303407"
2009,11,"OutrosProd","Outros","05","2361","375298"
2009,11,"OutrosProd","Outros","06","30474182","13996801"
2009,11,"OutrosProd","Outros","07","620313667","695129458"
2009,11,"OutrosProd","Outros","08","535373593","271425506"
2009,11,"OutrosProd","Outros","09","7448701","40873734"
2009,11,"OutrosProd","Outros","10","490155","9165001"
2009,11,"OutrosProd","Russia","01","80479394","22238735"
2009,11,"OutrosProd","Russia","04","990","2549712"
2009,11,"OutrosProd","Ucrania","01","51684719","13682310"
2009,11,"OutrosProd","Ucrania","04","1878","564340"
2009,11,"Petroleo","Outros","01","1035902538","560798457"
2009,11,"Petroleo","Outros","04","123747","513148"
2009,11,"Petroleo","Outros","07","1601347","1729483"
2009,12,"Fertilizantes","Outros","01","458518442","244871584"
2009,12,"Fertilizantes","Outros","04","443218","11061036"
2009,12,"Fertilizantes","Outros","07","5272868","14709014"
2009,12,"Fertilizantes","Outros","09","60","315654"
2009,12,"Fertilizantes","Outros","10","551","2769"
2009,12,"Fertilizantes","Russia","01","248655078","61187611"
2009,12,"Fertilizantes","Ucrania","01","3313722","778585"
2009,12,"OutrosProd","Outros","01","6218547870","7729148125"
2009,12,"OutrosProd","Outros","02","10405753","4999619"
2009,12,"OutrosProd","Outros","04","23729879","2531070801"
2009,12,"OutrosProd","Outros","05","2248","429582"
2009,12,"OutrosProd","Outros","06","23509539","11338954"
2009,12,"OutrosProd","Outros","07","582941014","711725792"
2009,12,"OutrosProd","Outros","08","484893543","260222008"
2009,12,"OutrosProd","Outros","09","382233","30840966"
2009,12,"OutrosProd","Outros","10","1082659","11521689"
2009,12,"OutrosProd","Outros","11","106","1729"
2009,12,"OutrosProd","Russia","01","86063744","43441075"
2009,12,"OutrosProd","Russia","04","621","3606580"
2009,12,"OutrosProd","Russia","09","62000","91704094"
2009,12,"OutrosProd","Ucrania","01","65451728","15201200"
2009,12,"OutrosProd","Ucrania","04","430","47123"
2009,12,"Petroleo","Outros","01","1327277127","652257422"
2009,12,"Petroleo","Outros","04","52509","413013"
2009,12,"Petroleo","Outros","07","1549137","1942552"
2009,12,"Petroleo","Russia","01","491187","362757"
2010,1,"Fertilizantes","Outros","01","628429193","305139631"
2010,1,"Fertilizantes","Outros","04","414734","10203597"
2010,1,"Fertilizantes","Outros","05","7","3243"
2010,1,"Fertilizantes","Outros","07","4490992","11080451"
2010,1,"Fertilizantes","Outros","09","24000","34560"
2010,1,"Fertilizantes","Outros","10","258","953"
2010,1,"Fertilizantes","Russia","01","256027017","53642712"
2010,1,"Fertilizantes","Ucrania","01","24086637","5662001"
2010,1,"OutrosProd","Outros","01","5679589786","7346534374"
2010,1,"OutrosProd","Outros","02","3637420","2182452"
2010,1,"OutrosProd","Outros","04","20770456","2278419382"
2010,1,"OutrosProd","Outros","05","1496","330965"
2010,1,"OutrosProd","Outros","06","30222157","13209355"
2010,1,"OutrosProd","Outros","07","491195378","535790480"
2010,1,"OutrosProd","Outros","08","478714969","260571221"
2010,1,"OutrosProd","Outros","09","516687","27827568"
2010,1,"OutrosProd","Outros","10","1351021","13618177"
2010,1,"OutrosProd","Outros","11","369","2845"
2010,1,"OutrosProd","Russia","01","108710486","63049960"
2010,1,"OutrosProd","Russia","04","1642","3826799"
2010,1,"OutrosProd","Ucrania","01","62929089","14368084"
2010,1,"OutrosProd","Ucrania","04","62","65587"
2010,1,"Petroleo","Outros","01","1212104640","678326673"
2010,1,"Petroleo","Outros","04","19302","195573"
2010,1,"Petroleo","Outros","07","1638227","2265738"
2010,1,"Petroleo","Outros","10","4207000","1860281"
2010,1,"Petroleo","Outros","11","2","447"
2010,2,"Fertilizantes","Outros","01","610097604","283110993"
2010,2,"Fertilizantes","Outros","04","558488","10313829"
2010,2,"Fertilizantes","Outros","07","5158218","13207521"
2010,2,"Fertilizantes","Outros","10","299","1419"
2010,2,"Fertilizantes","Russia","01","174661170","43850267"
2010,2,"Fertilizantes","Ucrania","01","45703620","12231091"
2010,2,"OutrosProd","Outros","01","6087341690","7301819320"
2010,2,"OutrosProd","Outros","04","22927129","2388494862"
2010,2,"OutrosProd","Outros","05","1629","305246"
2010,2,"OutrosProd","Outros","06","27449299","14355088"
2010,2,"OutrosProd","Outros","07","400498455","609841544"
2010,2,"OutrosProd","Outros","08","503404778","258631580"
2010,2,"OutrosProd","Outros","09","152337","17524211"
2010,2,"OutrosProd","Outros","10","1229249","6064465"
2010,2,"OutrosProd","Outros","11","425","15000"
2010,2,"OutrosProd","Russia","01","158513641","55670300"
2010,2,"OutrosProd","Russia","04","683","5847812"
2010,2,"OutrosProd","Ucrania","01","31958772","16358486"
2010,2,"OutrosProd","Ucrania","04","233","14639"
2010,2,"Petroleo","Outros","01","1652501649","896048141"
2010,2,"Petroleo","Outros","04","68822","520703"
2010,2,"Petroleo","Outros","07","1708694","1890822"
2010,2,"Petroleo","Outros","10","777","1260"
2010,3,"Fertilizantes","Outros","01","724661607","347227035"
2010,3,"Fertilizantes","Outros","04","603827","13112844"
2010,3,"Fertilizantes","Outros","05","3","108"
2010,3,"Fertilizantes","Outros","07","5997316","19345336"
2010,3,"Fertilizantes","Outros","09","24000","33480"
2010,3,"Fertilizantes","Outros","10","231","6219"
2010,3,"Fertilizantes","Russia","01","157469053","43841099"
2010,3,"Fertilizantes","Russia","04","41","16654"
2010,3,"Fertilizantes","Ucrania","01","7289821","1350761"
2010,3,"OutrosProd","Outros","01","6923469697","8910814072"
2010,3,"OutrosProd","Outros","02","5215389","2856304"
2010,3,"OutrosProd","Outros","04","29723607","3504147433"
2010,3,"OutrosProd","Outros","05","2817","468328"
2010,3,"OutrosProd","Outros","06","35698160","15478460"
2010,3,"OutrosProd","Outros","07","509602839","757028643"
2010,3,"OutrosProd","Outros","08","563414769","287357336"
2010,3,"OutrosProd","Outros","09","3037724","39787006"
2010,3,"OutrosProd","Outros","10","6447642","8117078"
2010,3,"OutrosProd","Outros","11","29","10863"
2010,3,"OutrosProd","Russia","01","63434825","50338982"
2010,3,"OutrosProd","Russia","04","21717","4865475"
2010,3,"OutrosProd","Russia","05","5","5780"
2010,3,"OutrosProd","Ucrania","01","14908709","8761798"
2010,3,"OutrosProd","Ucrania","04","9127","964380"
2010,3,"OutrosProd","Ucrania","07","1000","10000"
2010,3,"Petroleo","Outros","01","1845492292","1142183292"
2010,3,"Petroleo","Outros","04","58481","494404"
2010,3,"Petroleo","Outros","07","1532364","1814428"
2010,3,"Petroleo","Russia","01","30907140","20775125"
2010,4,"Fertilizantes","Outros","01","961809247","437281782"
2010,4,"Fertilizantes","Outros","04","465717","11640719"
2010,4,"Fertilizantes","Outros","07","5890239","18389101"
2010,4,"Fertilizantes","Outros","09","24000","32400"
2010,4,"Fertilizantes","Outros","10","850","11931"
2010,4,"Fertilizantes","Russia","01","147435209","49386537"
2010,4,"Fertilizantes","Ucrania","01","64962665","17968373"
2010,4,"OutrosProd","Outros","01","7046984671","8316150956"
2010,4,"OutrosProd","Outros","02","3349077","1726123"
2010,4,"OutrosProd","Outros","04","28030968","2674085717"
2010,4,"OutrosProd","Outros","05","1899","401707"
2010,4,"OutrosProd","Outros","06","25159912","15558081"
2010,4,"OutrosProd","Outros","07","475025147","716927148"
2010,4,"OutrosProd","Outros","08","602017270","295685408"
2010,4,"OutrosProd","Outros","09","1461509","30432928"
2010,4,"OutrosProd","Outros","10","2522141","37475006"
2010,4,"OutrosProd","Outros","11","124","18095"
2010,4,"OutrosProd","Russia","01","112181048","60091454"
2010,4,"OutrosProd","Russia","04","6479","4234133"
2010,4,"OutrosProd","Ucrania","01","55469194","9566628"
2010,4,"OutrosProd","Ucrania","04","14207","1722178"
2010,4,"Petroleo","Outros","01","2013818323","1273719325"
2010,4,"Petroleo","Outros","04","43093","392288"
2010,4,"Petroleo","Outros","07","1519259","1818059"
2010,4,"Petroleo","Russia","01","45411446","33067091"
2010,5,"Fertilizantes","Outros","01","895565100","399236295"
2010,5,"Fertilizantes","Outros","04","486196","13205463"
2010,5,"Fertilizantes","Outros","07","5316542","18072748"
2010,5,"Fertilizantes","Outros","09","24000","32400"
2010,5,"Fertilizantes","Outros","10","3379","9992"
2010,5,"Fertilizantes","Russia","01","220349278","62872692"
2010,5,"Fertilizantes","Russia","04","0","123"
2010,5,"Fertilizantes","Ucrania","01","72135402","16854570"
2010,5,"OutrosProd","Outros","01","6537240643","8597017105"
2010,5,"OutrosProd","Outros","02","6433392","1938458"
2010,5,"OutrosProd","Outros","04","31143874","3032535369"
2010,5,"OutrosProd","Outros","05","2234","371747"
2010,5,"OutrosProd","Outros","06","26321423","14860598"
2010,5,"OutrosProd","Outros","07","468946014","724791210"
2010,5,"OutrosProd","Outros","08","517120963","280268562"
2010,5,"OutrosProd","Outros","09","435765","46219749"
2010,5,"OutrosProd","Outros","10","3320133","69021819"
2010,5,"OutrosProd","Outros","11","186","53852"
2010,5,"OutrosProd","Russia","01","113193335","68960026"
2010,5,"OutrosProd","Russia","04","3507","8991833"
2010,5,"OutrosProd","Russia","05","4","4000"
2010,5,"OutrosProd","Russia","07","25000","25000"
2010,5,"OutrosProd","Ucrania","01","9104610","7683623"
2010,5,"OutrosProd","Ucrania","04","896","167123"
2010,5,"Petroleo","Outros","01","1767019550","1008107041"
2010,5,"Petroleo","Outros","04","59727","489858"
2010,5,"Petroleo","Outros","07","1969408","2376512"
2010,6,"Fertilizantes","Outros","01","688342242","350545356"
2010,6,"Fertilizantes","Outros","04","558310","13504563"
2010,6,"Fertilizantes","Outros","07","4901891","15148181"
2010,6,"Fertilizantes","Outros","09","24000","34560"
2010,6,"Fertilizantes","Outros","10","1933","6564"
2010,6,"Fertilizantes","Russia","01","93099957","33379878"
2010,6,"Fertilizantes","Ucrania","01","15219477","3731969"
2010,6,"OutrosProd","Outros","01","7293042138","9045680388"
2010,6,"OutrosProd","Outros","02","12904118","6413964"
2010,6,"OutrosProd","Outros","04","30557142","2984710634"
2010,6,"OutrosProd","Outros","05","2090","332906"
2010,6,"OutrosProd","Outros","06","16572346","8328597"
2010,6,"OutrosProd","Outros","07","510610144","795031528"
2010,6,"OutrosProd","Outros","08","661617590","326967129"
2010,6,"OutrosProd","Outros","09","30731199","65695253"
2010,6,"OutrosProd","Outros","10","4617471","94153522"
2010,6,"OutrosProd","Outros","11","1546","23298"
2010,6,"OutrosProd","Russia","01","225986526","156153046"
2010,6,"OutrosProd","Russia","04","4679","7444080"
2010,6,"OutrosProd","Russia","07","50000","50000"
2010,6,"OutrosProd","Ucrania","01","13206107","9161280"
2010,6,"OutrosProd","Ucrania","04","1534","156602"
2010,6,"Petroleo","Outros","01","1717966815","1036798059"
2010,6,"Petroleo","Outros","04","24524","254576"
2010,6,"Petroleo","Outros","07","2178438","3494435"
2010,6,"Petroleo","Russia","01","3604600","3202868"
2010,7,"Fertilizantes","Outros","01","1203091358","536663280"
2010,7,"Fertilizantes","Outros","04","596037","11509461"
2010,7,"Fertilizantes","Outros","07","4868040","18024817"
2010,7,"Fertilizantes","Outros","10","576","7740"
2010,7,"Fertilizantes","Russia","01","359666121","104014790"
2010,7,"Fertilizantes","Russia","04","0","43"
2010,7,"Fertilizantes","Ucrania","01","5304783","1239718"
2010,7,"OutrosProd","Outros","01","8471488724","10349966534"
2010,7,"OutrosProd","Outros","02","2848440","1635005"
2010,7,"OutrosProd","Outros","04","30867215","3121616987"
2010,7,"OutrosProd","Outros","05","1398","238315"
2010,7,"OutrosProd","Outros","06","19479357","13169483"
2010,7,"OutrosProd","Outros","07","476195471","731432164"
2010,7,"OutrosProd","Outros","08","680281907","335092199"
2010,7,"OutrosProd","Outros","09","3522583","53442590"
2010,7,"OutrosProd","Outros","10","3058337","105147207"
2010,7,"OutrosProd","Outros","11","166","1507"
2010,7,"OutrosProd","Russia","01","164103644","73944020"
2010,7,"OutrosProd","Russia","04","2613","7614438"
2010,7,"OutrosProd","Russia","07","21000","20760"
2010,7,"OutrosProd","Ucrania","01","55171050","25522812"
2010,7,"OutrosProd","Ucrania","04","698","124775"
2010,7,"Petroleo","Outros","01","1809042163","971914740"
2010,7,"Petroleo","Outros","04","25855","313436"
2010,7,"Petroleo","Outros","07","1599373","2183632"
2010,8,"Fertilizantes","Outros","01","925239915","416093178"
2010,8,"Fertilizantes","Outros","04","726877","15265487"
2010,8,"Fertilizantes","Outros","05","1","56"
2010,8,"Fertilizantes","Outros","07","5396975","17111684"
2010,8,"Fertilizantes","Outros","09","24000","34560"
2010,8,"Fertilizantes","Outros","10","456","3375"
2010,8,"Fertilizantes","Russia","01","251013756","59211875"
2010,8,"Fertilizantes","Ucrania","01","73507833","16657464"
2010,8,"OutrosProd","Outros","01","7015498058","10530672054"
2010,8,"OutrosProd","Outros","02","500","3800"
2010,8,"OutrosProd","Outros","04","31550526","3252219770"
2010,8,"OutrosProd","Outros","05","2346","340224"
2010,8,"OutrosProd","Outros","06","23553246","12581534"
2010,8,"OutrosProd","Outros","07","481280682","781062614"
2010,8,"OutrosProd","Outros","08","673206254","335365424"
2010,8,"OutrosProd","Outros","09","547668","20657163"
2010,8,"OutrosProd","Outros","10","2319538","86581089"
2010,8,"OutrosProd","Outros","11","111","17553"
2010,8,"OutrosProd","Russia","01","257872003","119263096"
2010,8,"OutrosProd","Russia","04","2405","1303922"
2010,8,"OutrosProd","Ucrania","01","9857340","6768092"
2010,8,"OutrosProd","Ucrania","04","279","79612"
2010,8,"Petroleo","Outros","01","2389493407","1282354647"
2010,8,"Petroleo","Outros","04","46107","464051"
2010,8,"Petroleo","Outros","07","1079904","1446588"
2010,8,"Petroleo","Russia","01","10160255","6270362"
2010,9,"Fertilizantes","Outros","01","1304613528","574921777"
2010,9,"Fertilizantes","Outros","04","767952","16405412"
2010,9,"Fertilizantes","Outros","05","0","19"
2010,9,"Fertilizantes","Outros","07","5001056","17267915"
2010,9,"Fertilizantes","Outros","09","24000","32400"
2010,9,"Fertilizantes","Outros","10","543","4297"
2010,9,"Fertilizantes","Russia","01","287632446","69941331"
2010,9,"Fertilizantes","Ucrania","01","46771454","11340205"
2010,9,"OutrosProd","Outros","01","7845197321","11134529976"
2010,9,"OutrosProd","Outros","02","839810","138989"
2010,9,"OutrosProd","Outros","04","32837483","3263928882"
2010,9,"OutrosProd","Outros","05","1711","377846"
2010,9,"OutrosProd","Outros","06","21402667","10350061"
2010,9,"OutrosProd","Outros","07","517761654","849076630"
2010,9,"OutrosProd","Outros","08","703718238","344842958"
2010,9,"OutrosProd","Outros","09","629250","24486861"
2010,9,"OutrosProd","Outros","10","2561510","106283212"
2010,9,"OutrosProd","Outros","11","11464","108363"
2010,9,"OutrosProd","Russia","01","89708293","43462686"
2010,9,"OutrosProd","Russia","04","1915","5945446"
2010,9,"OutrosProd","Ucrania","01","62766324","14989511"
2010,9,"OutrosProd","Ucrania","04","3633","895681"
